stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,h3_7,h3_8,h3_9,h3_10
11577,61543.0,Southbound 194 St @ 66 Ave,,49.123365,-122.685416,BUS ZN,,0,,2,8728ded73ffffff,8828ded735fffff,8928ded7357ffff,8a28ded73557fff
11578,61541.0,Northbound 194 St @ 64 Ave,,49.119498,-122.685263,BUS ZN,,0,,1,8728ded73ffffff,8828ded73dfffff,8928ded73cfffff,8a28ded73cf7fff
11579,61552.0,Eastbound McLean Ave @ Kingsway Ave,,49.253237,-122.764961,BUS ZN,,0,,1,8728dec44ffffff,8828dec441fffff,8928dec4407ffff,8a28dec44067fff
1158,51149.0,Eastbound Kingsway @ Rupert St,,49.235786,-123.041963,BUS ZN,,0,,1,8728de889ffffff,8828de8893fffff,8928de8d693ffff,8a28de8d6927fff
11580,61540.0,Southbound 194 St @ 68 Ave,,49.125636,-122.685414,BUS ZN,,0,,1,8728ded73ffffff,8828ded735fffff,8928ded7347ffff,8a28ded73457fff
11581,61420.0,Westbound North Fraser Way @ 5100 Block,,49.199471,-123.001482,BUS ZN,,0,,2,8728de88cffffff,8828de88cdfffff,8928de88c1bffff,8a28de88c1b7fff
11582,61421.0,Eastbound North Fraser Way @ 5100 Block,,49.199096,-123.000877,BUS ZN,,0,,1,8728de88cffffff,8828de88cdfffff,8928de88ccfffff,8a28de88cceffff
11583,61555.0,Eastbound 24 Ave @ 157 St,,49.04548,-122.78672,BUS ZN,,0,,1,8728d16caffffff,8828d16cabfffff,8928d16caa7ffff,8a28d16caa57fff
11585,54480.0,Northbound Capilano Rd @ W 21 St,,49.32935,-123.117663,BUS ZN,,0,,1,8728de175ffffff,8828de1755fffff,8928de17543ffff,8a28de175407fff
11587,61554.0,Eastbound Harrison Dr @ Victoria Dr,,49.210486,-123.065448,BUS ZN,,0,,1,8728de8f2ffffff,8828de8f29fffff,8928de8f28fffff,8a28de8f288ffff
11588,52102.0,Commercial-Broadway Station @ Bay 1,,49.262213,-123.068963,BUS ZN,,0,,1,8728de8d0ffffff,8828de8d07fffff,8928de8d067ffff,8a28de8d066ffff
11589,52094.0,Commercial-Broadway Station @ Bay 4,,49.262426,-123.069432,BUS ZN,,0,,1,8728de8d0ffffff,8828de8d07fffff,8928de8d067ffff,8a28de8d066ffff
1159,51150.0,Eastbound Kingsway @ McKinnon St,,49.234792,-123.037515,BUS ZN,,0,,1,8728de889ffffff,8828de8897fffff,8928de88967ffff,8a28de889677fff
11591,61205.0,Eastbound 88 Ave @ 164 St,,49.162744,-122.767094,BUS ZN,,0,,1,8728ded4effffff,8828ded4e5fffff,8928ded4327ffff,8a28ded4324ffff
11592,61202.0,Eastbound 88 Ave @ 156 St,,49.162727,-122.789547,BUS ZN,,0,,1,8728ded4effffff,8828ded4ebfffff,8928ded4eabffff,8a28ded4ea87fff
11593,60771.0,Southbound 188 St @ Fraser Hwy,,49.123019,-122.70188,BUS ZN,,0,,1,8728ded73ffffff,8828ded73bfffff,8928ded7333ffff,8a28ded73a9ffff
11594,54332.0,Eastbound Main St @ Lynn Ave,,49.306304,-123.036502,BUS ZN,,0,,1,8728de128ffffff,8828de1285fffff,8928de12857ffff,8a28de128547fff
11595,59111.0,Westbound Main St @ Harbour Ave,,49.306096,-123.034951,BUS ZN,,0,,1,8728de128ffffff,8828de1285fffff,8928de12857ffff,8a28de128557fff
11596,50878.0,Eastbound E Broadway @ Ontario St,,49.262911,-123.104471,BUS ZN,,0,,1,8728de8d1ffffff,8828de8d13fffff,8928de8d133ffff,8a28de8d1307fff
11597,53958.0,Westbound Cotton Rd @ Brooksbank Ave,,49.30749,-123.04116,BUS ZN,,0,,1,8728de128ffffff,8828de1281fffff,8928de1280bffff,8a28de12808ffff
11598,53955.0,Eastbound Cotton Rd @ Brooksbank Ave,,49.307195,-123.040888,BUS ZN,,0,,1,8728de128ffffff,8828de1281fffff,8928de1280bffff,8a28de128087fff
116,50116.0,Westbound W 16 Ave @ Balaclava St,,49.257904,-123.174638,BUS ZN,,0,,1,8728de8ceffffff,8828de8cedfffff,8928de8cec7ffff,8a28de8ced5ffff
1160,51151.0,Eastbound Kingsway @ Joyce St,,49.233641,-123.035167,BUS ZN,,0,,1,8728de889ffffff,8828de8897fffff,8928de88963ffff,8a28de889627fff
11600,54329.0,Southbound Brooksbank Ave @ E Keith Rd,,49.312833,-123.040448,BUS ZN,,0,,1,8728de128ffffff,8828de1287fffff,8928de12863ffff,8a28de128607fff
11602,54331.0,Southbound Brooksbank Ave @ E 3rd St,,49.308077,-123.040574,BUS ZN,,0,,1,8728de128ffffff,8828de1281fffff,8928de1280bffff,8a28de12808ffff
11603,54330.0,Southbound Brooksbank Ave @ E 4th St,,49.309636,-123.04053,BUS ZN,,0,,2,8728de128ffffff,8828de1287fffff,8928de12873ffff,8a28de128707fff
11604,54334.0,Northbound Brooksbank Ave @ E 3rd St,,49.308549,-123.040349,BUS ZN,,0,,1,8728de128ffffff,8828de1281fffff,8928de12873ffff,8a28de128727fff
11605,54335.0,Northbound Brooksbank Ave @ E 5th St,,49.310559,-123.040304,BUS ZN,,0,,1,8728de128ffffff,8828de1287fffff,8928de12873ffff,8a28de12871ffff
11606,50913.0,Commercial-Broadway Station @ Bay 5,,49.262416,-123.06875,BUS ZN,,0,,1,8728de8d0ffffff,8828de8d07fffff,8928de8d067ffff,8a28de8d0647fff
11608,61477.0,Westbound Steveston Hwy @ Coppersmith Place,,49.133456,-123.096357,BUS ZN,,0,,1,8728de81cffffff,8828de81c5fffff,8928de81c5bffff,8a28de81c587fff
11609,61551.0,Eastbound 60 Ave @ Enterprise Way,,49.11122,-122.685449,BUS ZN,,0,,1,8728ded70ffffff,8828ded707fffff,8928ded706bffff,8a28ded706b7fff
1161,51152.0,Eastbound Kingsway @ Wessex St,,49.232943,-123.033767,BUS ZN,,0,,1,8728de889ffffff,8828de8897fffff,8928de88973ffff,8a28de88971ffff
11610,59434.0,Westbound E 49 Ave @ Vivian St,,49.224856,-123.050858,BUS ZN,,0,,1,8728de889ffffff,8828de889bfffff,8928de889a3ffff,8a28de889a2ffff
11611,60758.0,Eastbound 72 Ave @ 190 St,,49.133542,-122.695491,BUS ZN,,0,,1,8728ded55ffffff,8828ded559fffff,8928ded559bffff,8a28ded55987fff
11612,60768.0,Westbound 72 Ave @ 190 St,,49.133647,-122.696881,BUS ZN,,0,,1,8728ded55ffffff,8828ded559fffff,8928ded559bffff,8a28ded5598ffff
11613,61558.0,Westbound Westminster Hwy @ Hwy 91 Offramp,,49.168577,-122.976893,BUS ZN,,0,,1,8728de885ffffff,8828de8859fffff,8928de8858bffff,8a28de885887fff
11614,51380.0,Eastbound Hastings St @ Madison Ave,,49.280948,-123.008143,BUS ZN,,0,,1,8728de121ffffff,8828de1215fffff,8928de1210bffff,8a28de121097fff
11615,59128.0,Westbound Canada Way @ Smith Ave,,49.254781,-123.021521,BUS ZN,,0,,2,8728de125ffffff,8828de125bfffff,8928de125bbffff,8a28de125b17fff
11616,58313.0,Northbound Granville St @ W Pender St,,49.284493,-123.114994,BUS ZN,,0,,1,8728de8d8ffffff,8828de8d8dfffff,8928de8d8cbffff,8a28de8d8caffff
11618,61561.0,Westbound 96 Ave @ 198 St,,49.177126,-122.674441,BUS ZN,,0,,1,8728ded53ffffff,8828ded533fffff,8928ded533bffff,8a28ded533b7fff
11619,59129.0,Northbound Smith Ave @ Linwood St,,49.253539,-123.019687,BUS ZN,,0,,1,8728de125ffffff,8828de1259fffff,8928de12587ffff,8a28de125847fff
1162,51153.0,Eastbound Kingsway @ Tyne St,,49.231987,-123.031656,BUS ZN,,0,,1,8728de889ffffff,8828de8897fffff,8928de88973ffff,8a28de88944ffff
11622,50714.0,Westbound E 41st Ave @ Main St,,49.233193,-123.101267,BUS ZN,,0,,1,8728de8d5ffffff,8828de8d59fffff,8928de8d597ffff,8a28de8d5947fff
11623,61110.0,Southbound Slocan St @ Kingsway,,49.240272,-123.053886,BUS ZN,,0,,1,8728de8d4ffffff,8828de8d45fffff,8928de8d44fffff,8a28de8d44c7fff
11627,61570.0,Westbound Nordel Way @ Shepherd Way,,49.161565,-122.918523,BUS ZN,,0,,1,8728de8b1ffffff,8828de8b11fffff,8928de8b10bffff,8a28de8b10affff
11628,61568.0,Eastbound Nordel Way @ Brooke Rd,,49.160605,-122.920855,BUS ZN,,0,,1,8728de8b1ffffff,8828de8b11fffff,8928de8b103ffff,8a28de8b1007fff
11629,61569.0,Westbound Nordel Way @ Brooke Rd,,49.160274,-122.922146,BUS ZN,,0,,1,8728de8b1ffffff,8828de8b11fffff,8928de8b103ffff,8a28de8b102ffff
1163,51154.0,Eastbound Kingsway @ Melbourne St,,49.231961,-123.028846,BUS ZN,,0,,1,8728de889ffffff,8828de8895fffff,8928de88947ffff,8a28de88945ffff
11630,61571.0,Eastbound Nordel Way @ Shepherd Way,,49.161813,-122.914927,BUS ZN,,0,,1,8728de8b1ffffff,8828de8b11fffff,8928de8b10bffff,8a28de8b1097fff
11632,50156.0,Westbound E 41 Ave @ Main St,,49.233207,-123.102082,BUS ZN,,0,,1,8728de8d5ffffff,8828de8d59fffff,8928de8d597ffff,8a28de8d594ffff
11636,58235.0,Southbound Abbott St @ W Pender St,,49.28074,-123.107725,BUS ZN,,0,,1,8728de8deffffff,8828de8debfffff,8928de8deafffff,8a28de8dead7fff
11637,52441.0,Northbound 6th St @ 4th Ave,,49.210454,-122.9168,BUS ZN,,0,,1,8728de89cffffff,8828de89cdfffff,8928de89cd3ffff,8a28de89cd07fff
11638,50094.0,Westbound W Pender St @ Hamilton St,,49.282472,-123.11137,BUS ZN,,0,,1,8728de8deffffff,8828de8d8dfffff,8928de8d8dbffff,8a28de8d8d97fff
11639,61510.0,Northbound Capilano Rd @ Curling Rd,,49.325441,-123.121059,BUS ZN,,0,,2,8728de175ffffff,8828de175dfffff,8928de175cfffff,8a28de175cdffff
1164,51155.0,Eastbound Kingsway @ Lincoln St,,49.232088,-123.026055,BUS ZN,,0,,1,8728de889ffffff,8828de8895fffff,8928de8894fffff,8a28de8894e7fff
11641,59990.0,Northbound Capilano Rd @ Fullerton Ave,,49.326787,-123.119438,BUS ZN,,0,,1,8728de175ffffff,8828de1755fffff,8928de17557ffff,8a28de175577fff
11642,53636.0,Eastbound United Blvd @ Brigantine Dr,,49.22879,-122.847955,BUS ZN,,0,,1,8728dec6cffffff,8828dec6c9fffff,8928dec6c83ffff,8a28dec6c82ffff
11643,51473.0,Westbound W Pender St @ Broughton St,,49.289741,-123.12775,BUS ZN,,0,,1,8728de8d8ffffff,8828de8d81fffff,8928de8d80fffff,8a28de8d80effff
11644,58154.0,Southbound No. 3 Rd @ Browngate Rd,,49.182379,-123.136778,BUS ZN,,0,,1,8728de8e6ffffff,8828de8e65fffff,8928de8e647ffff,8a28de8e645ffff
11645,61563.0,Westbound Marine Dr @ Capilano Rd,,49.324577,-123.122926,BUS ZN,,0,,1,8728de175ffffff,8828de175dfffff,8928de175cfffff,8a28de175ceffff
11646,53392.0,Westbound W Hastings St @ Abbott St,,49.282004,-123.10684,BUS ZN,,0,,1,8728de8deffffff,8828de8de3fffff,8928de8de33ffff,8a28de8de32ffff
1165,51156.0,Eastbound Kingsway @ Boundary Rd,,49.232257,-123.022286,BUS ZN,,0,,1,8728de889ffffff,8828de8895fffff,8928de8894bffff,8a28de889487fff
11651,53384.0,Westbound Brunette Ave @ Marmont St,,49.23874,-122.862739,BUS ZN,,0,,1,8728dec6dffffff,8828dec6ddfffff,8928dec6dc3ffff,8a28dec6dc07fff
11653,61452.0,Westbound Lougheed Hwy @ Old Dewdney Trunk Rd,,49.24395,-122.720621,BUS ZN,,0,,1,8728dec71ffffff,8828dec71dfffff,8928dec71cbffff,8a28dec71c9ffff
11654,61595.0,Westbound Lougheed Hwy @ Sherling Ave,,49.253669,-122.742982,BUS ZN,,0,,2,8728dec71ffffff,8828dec713fffff,8928dec712fffff,8a28dec712effff
11655,59809.0,Northbound Citadel Dr @ O'Flaherty Gate,,49.23189,-122.793288,BUS ZN,,0,,1,8728dec63ffffff,8828dec639fffff,8928dec6397ffff,8a28dec63977fff
1166,51157.0,Eastbound Kingsway @ Smith Ave,,49.232578,-123.018383,BUS ZN,,0,,1,8728de88bffffff,8828de88b9fffff,8928de88b87ffff,8a28de88b867fff
11664,61597.0,Guildford Exchange @ Bay 4,,49.193248,-122.80216,BUS ZN,,0,,1,8728ded4bffffff,8828ded4b5fffff,8928ded4b47ffff,8a28ded4b477fff
11666,50615.0,Eastbound Robson St @ Thurlow St,,49.284394,-123.124658,BUS ZN,,0,,1,8728de8d8ffffff,8828de8d81fffff,8928de8d813ffff,8a28de8d8137fff
1167,51158.0,Eastbound Kingsway @ Inman Ave,,49.232758,-123.015229,BUS ZN,,0,,1,8728de88bffffff,8828de88b9fffff,8928de88b83ffff,8a28de88b80ffff
11673,61566.0,Eastbound Marine Dr Offramp @ Lions Gate Bridge,,49.325824,-123.129537,BUS ZN,,0,,2,8728de175ffffff,8828de1751fffff,8928de17503ffff,8a28de175027fff
11674,61609.0,Joyce Station @ Bay 5,,49.238127,-123.031478,BUS ZN,,0,,1,8728de8d6ffffff,8828de8897fffff,8928de8d6d3ffff,8a28de8d6d27fff
11676,54471.0,Southbound Lions Gate Bridge Onramp @ Marine Dr,,49.326637,-123.128681,BUS ZN,,0,,1,8728de175ffffff,8828de1751fffff,8928de17503ffff,8a28de175007fff
11678,54429.0,Westbound Marine Dr @ Lloyd Ave,,49.323931,-123.105534,BUS ZN,,0,,1,8728de174ffffff,8828de1743fffff,8928de1743bffff,8a28de17438ffff
11679,61610.0,Eastbound Como Lake Ave @ Robinson St,,49.263527,-122.880581,BUS ZN,,0,,2,8728dec69ffffff,8828dec693fffff,8928dec6933ffff,8a28dec69337fff
1168,51159.0,Eastbound Kingsway @ Patterson Ave,,49.232443,-123.012252,BUS ZN,,0,,1,8728de88bffffff,8828de88b9fffff,8928de88b83ffff,8a28de88b817fff
11680,61573.0,Westbound North Fraser Way @ 4300 Block,,49.20024,-123.005536,BUS ZN,,0,,1,8728de88cffffff,8828de88c1fffff,8928de88c03ffff,8a28de88c037fff
11681,61612.0,Southbound Howes St @ Hwy 91A Offramp,,49.187052,-122.947624,BUS ZN,,0,,1,8728de880ffffff,8828de8801fffff,8928de8800bffff,8a28de8800a7fff
11682,61599.0,Westbound 6th Ave @ 8th St,,49.211448,-122.923688,BUS ZN,,0,,1,8728de89cffffff,8828de89c9fffff,8928de89c9bffff,8a28de89c99ffff
11683,58244.0,Southbound No. 4 Rd @ Odlin Rd,,49.181509,-123.11413,BUS ZN,,0,,1,8728de8f5ffffff,8828de81b7fffff,8928de81b6fffff,8a28de81b6cffff
11684,61617.0,Westbound United Blvd @ King Edward St,,49.230572,-122.859594,BUS ZN,,0,,1,8728de893ffffff,8828dec6cbfffff,8928dec6cb7ffff,8a28dec6cb67fff
11685,61613.0,Eastbound Lougheed Hwy @ Woolridge Connector,,49.234857,-122.864253,BUS ZN,,0,,1,8728dec6dffffff,8828dec6ddfffff,8928dec6dd3ffff,8a28dec6dd2ffff
11686,61619.0,Eastbound 96 Ave @ 168 St,,49.176937,-122.755946,BUS ZN,,0,,1,8728ded5dffffff,8828ded5d1fffff,8928ded5d0fffff,8a28ded5d0e7fff
11687,61620.0,Eastbound 96 Ave @ 172 St,,49.176935,-122.745267,BUS ZN,,0,,1,8728ded5dffffff,8828ded5d5fffff,8928ded5d57ffff,8a28ded5d557fff
11688,61622.0,Eastbound 96 Ave @ 173A St,,49.176933,-122.740806,BUS ZN,,0,,1,8728ded5dffffff,8828ded5d5fffff,8928ded5d5bffff,8a28ded5d5affff
11689,61621.0,Westbound 96 Ave @ 172 St,,49.177145,-122.74656,BUS ZN,,0,,1,8728ded5dffffff,8828ded5d5fffff,8928ded5d57ffff,8a28ded5d55ffff
1169,51160.0,Eastbound Kingsway @ Olive Ave,,49.231667,-123.00953,BUS ZN,,0,,1,8728de88bffffff,8828de88b9fffff,8928de88b9bffff,8a28de88b987fff
11690,61623.0,Westbound 96 Ave @ 173A St,,49.177143,-122.742181,BUS ZN,,0,,1,8728ded5dffffff,8828ded5d5fffff,8928ded5d43ffff,8a28ded5d437fff
11691,61618.0,Westbound River Rd @ 8800 Block,,49.153728,-122.97802,BUS ZN,,0,,1,8728de8a3ffffff,8828de8a31fffff,8928de8a317ffff,8a28de8a3157fff
11692,61624.0,Southbound 144 St @ 68B Ave,,49.127257,-122.823409,BUS ZN,,0,,1,8728ded68ffffff,8828ded6abfffff,8928ded6ab7ffff,8a28ded6ab6ffff
11693,61625.0,Southbound 144 St @ 67A Ave,,49.124838,-122.823411,BUS ZN,,0,,1,8728ded68ffffff,8828ded685fffff,8928ded684fffff,8a28ded684cffff
11694,53699.0,Southbound Broadway St @ Langan Ave,,49.249867,-122.762534,BUS ZN,,0,,2,8728dec44ffffff,8828dec441fffff,8928dec4413ffff,8a28dec4412ffff
11695,61099.0,Eastbound E 29 Ave @ Cambie St,,49.245108,-123.114568,BUS ZN,,0,,1,8728de8c2ffffff,8828de8c2dfffff,8928de8c2c3ffff,8a28de8c2c1ffff
11697,52751.0,Brentwood Station @ Bay 3 New,,49.266048,-122.996995,BUS ZN,,0,,1,8728de120ffffff,8828de120bfffff,8928de120b3ffff,8a28de120b07fff
11698,61645.0,Southbound Elliott St @ E 54 Ave,,49.220551,-123.054963,BUS ZN,,0,,1,8728de8f2ffffff,8828de8f25fffff,8928de8f24fffff,8a28de8f27b7fff
11699,61628.0,Northbound 140 St @ 100 Ave,,49.184659,-122.834043,BUS ZN,,0,,1,8728ded49ffffff,8828ded497fffff,8928ded4963ffff,8a28ded49637fff
1170,51161.0,Eastbound Kingsway @ Wilson Ave,,49.230995,-123.007485,BUS ZN,,0,,1,8728de88bffffff,8828de8887fffff,8928de8886fffff,8a28de8886cffff
11701,61647.0,Southbound 123A St @ 96 Ave,,49.177565,-122.880597,BUS ZN,,0,,1,8728de8b3ffffff,8828de8b35fffff,8928de8b34fffff,8a28de8b34f7fff
11704,61629.0,White Rock Centre @ Bay 9,,49.033307,-122.801052,BUS ZN,,0,,1,8728d16c8ffffff,8828d16c81fffff,8928d16c803ffff,8a28d16c802ffff
11705,61614.0,Westbound 96 Ave @ 176 St,,49.176898,-122.735989,BUS ZN,,0,,1,8728ded5cffffff,8828ded5c3fffff,8928ded5c2fffff,8a28ded5c2cffff
11706,61031.0,Westbound W Georgia St @ Granville St,,49.282879,-123.118524,BUS ZN,,0,,1,8728de8d8ffffff,8828de8d8dfffff,8928de8d8c3ffff,8a28de8d8c2ffff
11707,58624.0,Richmond-Brighouse Station @ Bay 5,,49.168435,-123.136682,BUS ZN,,0,,1,8728de819ffffff,8828de8197fffff,8928de8196bffff,8a28de81968ffff
11708,54406.0,Southbound Lloyd Ave @ W 17 St,,49.32437,-123.105025,BUS ZN,,0,,2,8728de174ffffff,8828de1743fffff,8928de1743bffff,8a28de17439ffff
1171,51162.0,Southbound Willingdon Ave @ Kemp St,,49.229565,-123.005715,BUS ZN,,0,,1,8728de888ffffff,8828de8887fffff,8928de8886fffff,8a28de8886e7fff
11710,61657.0,New Westminster Station @ Bay 10,,49.201085,-122.914339,BUS ZN,,0,,1,8728de882ffffff,8828de8825fffff,8928de88257ffff,8a28de88242ffff
11712,61656.0,New Westminster Station @ Bay 9,,49.201472,-122.911997,BUS ZN,,0,,1,8728de882ffffff,8828de8825fffff,8928de88243ffff,8a28de882407fff
11713,61650.0,New Westminster Station @ Bay 3,,49.200804,-122.912513,BUS ZN,,0,,1,8728de882ffffff,8828de8825fffff,8928de88243ffff,8a28de882427fff
11714,61649.0,New Westminster Station @ Bay 2,,49.201037,-122.912095,BUS ZN,,0,,1,8728de882ffffff,8828de8825fffff,8928de88243ffff,8a28de882427fff
11715,61651.0,New Westminster Station @ Bay 4,,49.20088,-122.912854,BUS ZN,,0,,1,8728de882ffffff,8828de8825fffff,8928de88243ffff,8a28de882427fff
11716,61652.0,New Westminster Station @ Bay 5,,49.20106,-122.913116,BUS ZN,,0,,1,8728de882ffffff,8828de8825fffff,8928de88243ffff,8a28de88242ffff
11718,61654.0,New Westminster Station @ Bay 7,,49.201379,-122.913535,BUS ZN,,0,,1,8728de882ffffff,8828de8825fffff,8928de88243ffff,8a28de88242ffff
11719,61655.0,New Westminster Station @ Bay 8,,49.201571,-122.91343,BUS ZN,,0,,1,8728de882ffffff,8828de8825fffff,8928de88243ffff,8a28de88242ffff
1172,51163.0,Eastbound Central Blvd @ Willingdon Ave,,49.227271,-123.006974,BUS ZN,,0,,1,8728de888ffffff,8828de8887fffff,8928de88863ffff,8a28de88862ffff
11720,61659.0,Southbound University Dr @ 107A Ave,,49.197107,-122.851009,BUS ZN,,0,,1,8728de896ffffff,8828de896bfffff,8928de896afffff,8a28de896af7fff
11721,61658.0,Northbound University Dr @ 107A Ave,,49.197675,-122.85073,BUS ZN,,0,,1,8728de896ffffff,8828de896bfffff,8928de896afffff,8a28de896ad7fff
11722,61567.0,Eastbound Fraser Hwy @ 248 St,,49.069471,-122.537577,BUS ZN,,0,,1,8728ded04ffffff,8828ded045fffff,8928ded0443ffff,8a28ded04417fff
11723,54436.0,Westbound Marine Dr @ Bridgman Ave,,49.323979,-123.11116,BUS ZN,,0,,1,8728de174ffffff,8828de1743fffff,8928de17423ffff,8a28de17422ffff
11724,61660.0,Eastbound W Broadway @ Yew St,,49.263761,-123.154831,BUS ZN,,0,,1,8728de8c3ffffff,8828de8c33fffff,8928de8c32bffff,8a28de8c329ffff
11725,55425.0,Northbound King George Blvd @ 94A Ave,,49.175231,-122.845616,BUS ZN,,0,,1,8728ded49ffffff,8828ded49bfffff,8928ded49bbffff,8a28ded49b9ffff
11726,61583.0,Eastbound W 3rd St @ Mission Rd,,49.318001,-123.087729,BUS ZN,,0,,1,8728de174ffffff,8828de1745fffff,8928de17453ffff,8a28de174537fff
11727,61582.0,Westbound W 3rd St @ Mission Rd,,49.318364,-123.088085,BUS ZN,,0,,2,8728de174ffffff,8828de1745fffff,8928de17453ffff,8a28de174537fff
11729,61666.0,Eastbound 3rd Ave @ 6500 Block,,49.008379,-123.042847,BUS ZN,,0,,1,8728de913ffffff,8828de9137fffff,8928de91363ffff,8a28de913607fff
1173,51164.0,Metrotown Station @ Bay 2,,49.226085,-123.002888,BUS ZN,,0,,1,8728de888ffffff,8828de8887fffff,8928de8887bffff,8a28de8887affff
11732,61600.0,Eastbound 12 Ave @ 6th St,,49.220672,-122.929105,BUS ZN,,0,,1,8728de89cffffff,8828de89c1fffff,8928de89c07ffff,8a28de89c05ffff
11734,61672.0,Eastbound 24 Ave @ 154 St,,49.045508,-122.795077,BUS ZN,,0,,1,8728d16cbffffff,8828d16cbdfffff,8928d16c86fffff,8a28d16c86dffff
11735,61673.0,Westbound 24 Ave @ King George Blvd,,49.045693,-122.794792,BUS ZN,,0,,2,8728d16cbffffff,8828d16cbdfffff,8928d16cbd7ffff,8a28d16cbd77fff
11736,61631.0,Eastbound 24 Ave @ 160 St,,49.045452,-122.778308,BUS ZN,,0,,1,8728d16caffffff,8828d16cabfffff,8928d16caabffff,8a28d16caa97fff
11737,61674.0,Westbound 24 Ave @ Croydon Dr,,49.045669,-122.783338,BUS ZN,,0,,1,8728d16caffffff,8828d16cabfffff,8928d16caafffff,8a28d16caaf7fff
11738,61635.0,Eastbound 24 Ave @ 164 St,,49.045537,-122.76737,BUS ZN,,0,,1,8728d16caffffff,8828d16ca1fffff,8928d16ca1bffff,8a28d16ca187fff
11739,61630.0,Westbound 24 Ave @ 160 St,,49.045649,-122.779859,BUS ZN,,0,,1,8728d16caffffff,8828d16cabfffff,8928d16caabffff,8a28d16caa87fff
1174,51165.0,Northbound Willingdon Ave @ Central Blvd,,49.228005,-123.007012,BUS ZN,,0,,1,8728de888ffffff,8828de8887fffff,8928de88863ffff,8a28de88860ffff
11740,61632.0,Westbound 24 Ave @ 161A St,,49.045669,-122.775851,BUS ZN,,0,,1,8728d16caffffff,8828d16ca1fffff,8928d16ca17ffff,8a28d16ca15ffff
11741,61634.0,Westbound 24 Ave @ 164 St,,49.045695,-122.768899,BUS ZN,,0,,1,8728d16caffffff,8828d16ca1fffff,8928d16ca1bffff,8a28d16ca18ffff
11742,61636.0,Westbound 24 Ave @ 168 St,,49.045761,-122.757816,BUS ZN,,0,,1,8728d16caffffff,8828d16ca5fffff,8928d16dd27ffff,8a28d16dd24ffff
11743,61637.0,Eastbound 24 Ave @ 168 St,,49.045595,-122.756255,BUS ZN,,0,,1,8728d16caffffff,8828d16dd3fffff,8928d16dd27ffff,8a28d16dd25ffff
11744,61639.0,Northbound 192 St @ 24 Ave,,49.04613,-122.691326,BUS ZN,,0,,1,8728d16deffffff,8828d16de1fffff,8928d16de07ffff,8a28d16de05ffff
11745,61638.0,Westbound 24 Ave @ 192 St,,49.045753,-122.692166,BUS ZN,,0,,1,8728d16deffffff,8828d16de1fffff,8928d16de07ffff,8a28d16de05ffff
11746,61641.0,Northbound 192 St @ 26 Ave,,49.04959,-122.691368,BUS ZN,,0,,1,8728d16deffffff,8828d16de3fffff,8928d16de77ffff,8a28d16de76ffff
11747,61640.0,Southbound 192 St @ 26 Ave,,49.048942,-122.691575,BUS ZN,,0,,1,8728d16deffffff,8828d16de3fffff,8928d16de3bffff,8a28d16de39ffff
1175,51166.0,Westbound Kingsway @ Willingdon Ave,,49.230542,-123.00553,BUS ZN,,0,,1,8728de888ffffff,8828de8887fffff,8928de8886fffff,8a28de8886c7fff
11750,61642.0,Southbound 192 St @ 28 Ave,,49.052486,-122.691608,BUS ZN,,0,,1,8728d16deffffff,8828d16de7fffff,8928d16de67ffff,8a28d16de66ffff
11751,61664.0,Southbound 192 St @ 32 Ave,,49.059741,-122.691638,BUS ZN,,0,,1,8728d16daffffff,8828d16da9fffff,8928d16da8fffff,8a28d16da8d7fff
11754,61668.0,Northbound 198 St @ 64 Ave,,49.118307,-122.67461,BUS ZN,,0,,1,8728ded72ffffff,8828ded723fffff,8928ded7233ffff,8a28ded7231ffff
11755,56380.0,Eastbound 24 Ave @ 152 St,,49.045525,-122.800528,BUS ZN,,0,,1,8728d16cbffffff,8828d16cb9fffff,8928d16cb9bffff,8a28d16cb98ffff
11756,56358.0,Westbound 24 Ave @ 153 St,,49.045701,-122.798085,BUS ZN,,0,,1,8728d16cbffffff,8828d16cb9fffff,8928d16cb9bffff,8a28d16cb997fff
11757,56347.0,Westbound 24 Ave @ 156 St,,49.045676,-122.790735,BUS ZN,,0,,1,8728d16cbffffff,8828d16cbdfffff,8928d16cbd3ffff,8a28d16cbd37fff
11758,61581.0,Southbound Wesbrook Mall @ Triumf Centre,,49.247646,-123.232002,BUS ZN,,0,,1,8728de8ebffffff,8828de8eb7fffff,8928de8eb67ffff,8a28de8eb6effff
11759,61579.0,Southbound Wesbrook Mall @ Birney Ave,,49.254064,-123.23498,BUS ZN,,0,,1,8728de8cdffffff,8828de8cd1fffff,8928de8cd13ffff,8a28de8cd127fff
1176,51167.0,Westbound Kingsway @ Wilson Ave,,49.231423,-123.008159,BUS ZN,,0,,1,8728de88bffffff,8828de88b9fffff,8928de88b9bffff,8a28de88b997fff
11760,61580.0,Northbound Wesbrook Mall @ Birney Ave,,49.254485,-123.235195,BUS ZN,,0,,1,8728de8cdffffff,8828de8cd1fffff,8928de8cd13ffff,8a28de8cd12ffff
11764,61677.0,Surrey Central Station @ Bay 5A,,49.189461,-122.849708,BUS ZN,,0,,1,8728de896ffffff,8828de8945fffff,8928de8944bffff,8a28de894497fff
